"5","S","150321510","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150453550","31","膵嚢胞胃（腸）バイパス術（消化器用瘻孔形成補綴材留置システム）","17","ｽｲﾉｳﾎｳｲﾊﾞｲﾊﾟｽｼﾞｭﾂ","0","0","","3","13820.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20250601","99999999","86185000","2","10","703","02","003","2","10","705","00","01","00","00","0","00","00","0","00","00","0","00","00","0","0","膵嚢胞胃（腸）バイパス術（消化器用痩孔形成補綴材留置システムによるもの）","0","0","0","K7051","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","150453670","21","画像等手術支援加算（実物大心臓３Ｄモデル）","19","ｶﾞｿﾞｳﾄｳｼｭｼﾞｭﾂｼｴﾝｶｻﾝ","0","0","","3","18000.00","0","0","500","0","0","1","0","6","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","1","0","0","0","500","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20250601","99999999","93805000","2","10","939","00","002","2","10","939","00","02","00","00","0","00","00","0","00","00","0","00","00","0","0","画像等手術支援加算（実物大心臓３Ｄモデルによるもの）","0","0","0","K9392","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160242550","19","ＤＮＡメチル化検出検査（結腸・直腸癌）","15","DNAﾒﾁﾙｶｹﾝｼｭﾂｹﾝｻ","0","0","","3","2500.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250601","99999999","34695000","2","03","004","02","001","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍組織検査（処理が容易なもの）（医薬品の適応判定の補助等に用いるもの）（ＤＮＡメチル化検出検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160242670","14","血管内近赤外線分光法検査加算","20","ｹｯｶﾝﾅｲｷﾝｾｷｶﾞｲｾﾝﾌﾞﾝｺｳ","0","0","","3","400.00","0","0","600","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250601","99999999","44565000","2","03","206","00","005","2","03","206","00","05","00","00","0","00","00","0","00","00","0","00","00","0","0","血管内近赤外線分光法検査加算（心臓カテーテル法）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"5","S","190242710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190242810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190242910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190831410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190831510","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190831610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","20250601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
