"5","Y","622332700","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","3339950QAZZZ","【般】ヘパリン類似物質外用液０．３％（乳剤性）","","","",""
"5","Y","622374001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","3339950QBZZZ","【般】ヘパリン類似物質外用液０．３％（水性）","","","",""
"5","Y","622378201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","3339950QBZZZ","【般】ヘパリン類似物質外用液０．３％（水性）","","","",""
"5","Y","622450301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩２５０ｍｇ配合錠","","","",""
"5","Y","622450401","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩５００ｍｇ配合錠","","","",""
"5","Y","622820001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622820101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622820201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622820301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622823001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622823101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622823201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622823301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622823701","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622823801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622823901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622824001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622824601","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622824701","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622824801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622824901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622825801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622825901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622826001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622826101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622826801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622826901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622827001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622827101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622828101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622828201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622828301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622828401","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622832101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622832201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622832301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622832401","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622838001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622838101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622838201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622838301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622839801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","622839901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","622840001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","622840101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","622970201","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","3339950QAZZZ","【般】ヘパリン類似物質外用液０．３％（乳剤性）","","","",""
"5","Y","622980001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩２５０ｍｇ配合錠","","","",""
"5","Y","622980101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩５００ｍｇ配合錠","","","",""
"5","Y","622988401","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩２５０ｍｇ配合錠","","","",""
"5","Y","622988501","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】ビルダグリプチン・メトホルミン塩酸塩５００ｍｇ配合錠","","","",""
"5","Y","622988601","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ２５．９２ｍｇ（週２回用）","","","",""
"5","Y","622988701","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ５１．８４ｍｇ（週２回用）","","","",""
"3","Y","622990001","11","アネレム静注用２０ｍｇ","17","ｱﾈﾚﾑｼﾞｮｳﾁｭｳﾖｳ20MG","19","1","瓶","1","1540.00","0","5","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","1119403F2020","0","0","アネレム静注用２０ｍｇ","20250814","","","0","0","0","0"
"3","Y","622990401","10","ウェリレグ錠４０ｍｇ","14","ｳｪﾘﾚｸﾞｼﾞｮｳ40MG","16","1","錠","1","21916.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20250814","99999999","4291094F1020","0","0","ウェリレグ錠４０ｍｇ","20250814","","","0","0","0","0"
"3","Y","622990501","10","ベルスピティ錠２ｍｇ","15","ﾍﾞﾙｽﾋﾟﾃｨｼﾞｮｳ2MG","16","1","錠","1","4792.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20250814","99999999","2399020F1021","0","0","ベルスピティ錠２ｍｇ","20250814","","","0","0","0","0"
"3","Y","622990801","10","リアルダ錠６００ｍｇ","14","ﾘｱﾙﾀﾞｼﾞｮｳ600MG","16","1","錠","1","96.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20250814","99999999","2399009F5020","0","0","リアルダ錠６００ｍｇ","20250814","","","0","0","0","0"
"3","Y","622991401","14","オプフォルダカプセル６５ｍｇ","17","ｵﾌﾟﾌｫﾙﾀﾞｶﾌﾟｾﾙ65MG","15","4","カプセル","1","6038.20","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20250814","99999999","3999030M2028","0","0","オプフォルダカプセル６５ｍｇ","20250814","","","0","0","0","0"
"3","Y","629935601","13","エアウィン皮下注用４５ｍｇ","16","ｴｱｳｨﾝﾋｶﾁｭｳﾖｳ45MG","19","1","瓶","1","1082630.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","2190419D1024","0","0","エアウィン皮下注用４５ｍｇ","20250814","","","0","0","0","0"
"3","Y","629935701","13","エアウィン皮下注用６０ｍｇ","16","ｴｱｳｨﾝﾋｶﾁｭｳﾖｳ60MG","19","1","瓶","1","1441677.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","2190419D2020","0","0","エアウィン皮下注用６０ｍｇ","20250814","","","0","0","0","0"
"3","Y","629935801","16","タービー皮下注３ｍｇ　１．５ｍＬ","13","ﾀｰﾋﾞｰﾋｶﾁｭｳ3MG","19","1","瓶","1","146284.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","4291480A1024","0","0","タービー皮下注３ｍｇ","20250814","","","0","0","0","0"
"3","Y","629935901","15","タービー皮下注４０ｍｇ　１ｍＬ","14","ﾀｰﾋﾞｰﾋｶﾁｭｳ40MG","19","1","瓶","1","1879962.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","4291480A2020","0","0","タービー皮下注４０ｍｇ","20250814","","","0","0","0","0"
"3","Y","629936001","16","ポムビリティ点滴静注用１０５ｍｇ","20","ﾎﾟﾑﾋﾞﾘﾃｨﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖ","19","1","瓶","1","204251.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20250814","99999999","3959428D1021","0","0","ポムビリティ点滴静注用１０５ｍｇ","20250814","","","0","0","0","0"
"5","Y","662350093","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","20260331","","","","","","","",""
"5","Y","670009049","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","3339950QAZZZ","【般】ヘパリン類似物質外用液０．３％（乳剤性）","","","",""
"5","Y","672081601","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","672081701","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","672082301","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","672082401","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
"5","Y","672084801","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ４．５ｍｇ（１日用）","","","",""
"5","Y","672084901","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ９ｍｇ（１日用）","","","",""
"5","Y","672085001","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１３．５ｍｇ（１日用）","","","",""
"5","Y","672085101","","","","","","","","","","","","","","","","","","","","","","","","","","","20250814","","","","","","","","【般】リバスチグミンテープ１８ｍｇ（１日用）","","","",""
