"5","Y","622405101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","2699713Q1ZZZ","【般】メトロニダゾールゲル０．７５％","2","","",""
"5","Y","622440601","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","3999038F1ZZZ","【般】ヒドロキシクロロキン硫酸塩錠２００ｍｇ","2","","",""
"5","Y","622676701","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","2189102F2ZZZ","【般】エゼチミブ・ロスバスタチン５．２ｍｇ配合錠","2","","",""
"5","Y","622676801","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","2189102F1ZZZ","【般】エゼチミブ・ロスバスタチン２．６ｍｇ配合錠","2","","",""
"5","Y","622695901","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","1319762Q2ZZZ","【般】エピナスチン塩酸塩点眼液０．１％","2","","",""
"3","Y","622808902","17","セレコキシブ錠１００ｍｇ「ダイト」","20","ｾﾚｺｷｼﾌﾞｼﾞｮｳ100MGﾀﾞｲﾄ","16","1","錠","1","6.10","0","0","0","0","1","0","0","0","0","8","622845300","0","0.00","0","0","1","","20241206","99999999","1149037F1011","0","0","セレコキシブ錠１００ｍｇ「ダイト」","0","1149037F1ZZZ","【般】セレコキシブ錠１００ｍｇ","2","0","0","0"
"3","Y","622809002","17","セレコキシブ錠２００ｍｇ「ダイト」","20","ｾﾚｺｷｼﾌﾞｼﾞｮｳ200MGﾀﾞｲﾄ","16","1","錠","1","9.30","0","0","0","0","1","0","0","0","0","8","622845400","0","0.00","0","0","1","","20241206","99999999","1149037F2018","0","0","セレコキシブ錠２００ｍｇ「ダイト」","0","1149037F2ZZZ","【般】セレコキシブ錠２００ｍｇ","2","0","0","0"
"5","Y","622829001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","","",""
"5","Y","622829101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241206","","","","","","","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","","",""
"3","Y","622946501","21","タフルプロスト点眼液０．００１５％「日点」","20","ﾀﾌﾙﾌﾟﾛｽﾄﾃﾝｶﾞﾝｴｷ0.001","36","2","ｍＬ","1","308.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319756Q1065","0","0","タフルプロスト点眼液０．００１５％「日点」","20241206","1319756Q1ZZZ","【般】タフルプロスト点眼液０．００１５％１ｍＬ","2","0","0","0"
"3","Y","622949701","27","セファゾリンＮａ注射用０．２５ｇ「ＣＨＭ」　２５０ｍｇ","20","ｾﾌｧｿﾞﾘﾝNAﾁｭｳｼｬﾖｳ0.25","19","1","瓶","1","322.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","6132401D1100","0","0","セファゾリンＮａ注射用０．２５ｇ「ＣＨＭ」","20241206","","","0","0","0","0"
"3","Y","622949801","26","セファゾリンＮａ注射用０．５ｇ「ＣＨＭ」　５００ｍｇ","20","ｾﾌｧｿﾞﾘﾝNAﾁｭｳｼｬﾖｳ0.5G","19","1","瓶","1","474.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","6132401D2149","0","0","セファゾリンＮａ注射用０．５ｇ「ＣＨＭ」","20241206","","","0","0","0","0"
"3","Y","622949901","18","セファゾリンＮａ注射用１ｇ「ＣＨＭ」","20","ｾﾌｧｿﾞﾘﾝNAﾁｭｳｼｬﾖｳ1GCH","19","1","瓶","1","346.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","6132401D3226","0","0","セファゾリンＮａ注射用１ｇ「ＣＨＭ」","20241206","","","0","0","0","0"
"3","Y","622950001","18","セファゾリンＮａ注射用２ｇ「ＣＨＭ」","20","ｾﾌｧｿﾞﾘﾝNAﾁｭｳｼｬﾖｳ2GCH","19","1","瓶","1","531.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","6132401D4214","0","0","セファゾリンＮａ注射用２ｇ「ＣＨＭ」","20241206","","","0","0","0","0"
"3","Y","622965701","10","テクネピロリン酸静注","17","ﾃｸﾈﾋﾟﾛﾘﾝｻﾝｼﾞｮｳﾁｭｳ","49","3","ＭＢｑ","1","39.60","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","4300456A1021","0","0","テクネピロリン酸静注","20241206","","","0","0","0","0"
"3","Y","622971701","20","ビルダグリプチン錠５０ｍｇ「フェルゼン」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1110","0","0","ビルダグリプチン錠５０ｍｇ「フェルゼン」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622971801","17","ビルダグリプチン錠５０ｍｇ「日新」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1098","0","0","ビルダグリプチン錠５０ｍｇ「日新」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622971901","20","リバーロキサバンＯＤ錠１０ｍｇ「ＴＣＫ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3043","0","0","リバーロキサバンＯＤ錠１０ｍｇ「ＴＣＫ」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622972001","20","リバーロキサバンＯＤ錠１５ｍｇ「ＴＣＫ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4040","0","0","リバーロキサバンＯＤ錠１５ｍｇ「ＴＣＫ」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622972101","17","ボリコナゾール顆粒２０％「タカタ」","19","ﾎﾞﾘｺﾅｿﾞｰﾙｶﾘｭｳ20%ﾀｶﾀ","33","1","ｇ","1","2745.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","6179001D1022","0","0","ボリコナゾール顆粒２０％「タカタ」","20241206","6179001D1ZZZ","【般】ボリコナゾール顆粒２０％","1","0","0","0"
"3","Y","622972201","16","スニチニブ錠１２．５ｍｇ「ＮＫ」","18","ｽﾆﾁﾆﾌﾞｼﾞｮｳ12.5MGNK","16","1","錠","1","2129.60","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","4291018F1020","0","0","スニチニブ錠１２．５ｍｇ「ＮＫ」","20241206","4291018F1ZZZ","【般】スニチニブ錠１２．５ｍｇ","1","0","0","0"
"3","Y","622972301","21","リバーロキサバンＯＤ錠１０ｍｇ「バイエル」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3094","0","0","リバーロキサバンＯＤ錠１０ｍｇ「バイエル」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622972401","21","リバーロキサバンＯＤ錠１５ｍｇ「バイエル」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4090","0","0","リバーロキサバンＯＤ錠１５ｍｇ「バイエル」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622972501","32","ロキソプロフェンＮａテープ５０ｍｇ「ＤＳＥＰ」　７ｃｍ×１０ｃｍ","20","ﾛｷｿﾌﾟﾛﾌｪﾝNAﾃｰﾌﾟ50MGD","6","1","枚","1","12.30","0","0","0","0","1","0","0","0","0","8","622907800","0","0.00","0","0","6","","20241206","99999999","2649735S2016","0","0","ロキソプロフェンＮａテープ５０ｍｇ「ＤＳＥＰ」","0","2649735SAZZZ","【般】ロキソプロフェンＮａテープ５０ｍｇ（７×１０ｃｍ非温感）","2","0","0","0"
"3","Y","622972601","32","ロキソプロフェンＮａテープ１００ｍｇ「ＤＳＥＰ」　１０×１４ｃｍ","20","ﾛｷｿﾌﾟﾛﾌｪﾝNAﾃｰﾌﾟ100MG","6","1","枚","1","17.10","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","2649735S3292","0","0","ロキソプロフェンＮａテープ１００ｍｇ「ＤＳＥＰ」","20241206","2649735SBZZZ","【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）","2","0","0","0"
"3","Y","622972701","19","リバーロキサバン錠１０ｍｇ「バイエル」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝｼﾞｮｳ10MGﾊﾞ","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F1040","0","0","リバーロキサバン錠１０ｍｇ「バイエル」","20241206","3339003F1ZZZ","【般】リバーロキサバン錠１０ｍｇ","2","0","0","0"
"3","Y","622972801","19","リバーロキサバン錠１５ｍｇ「バイエル」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝｼﾞｮｳ15MGﾊﾞ","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F2047","0","0","リバーロキサバン錠１５ｍｇ「バイエル」","20241206","3339003F2ZZZ","【般】リバーロキサバン錠１５ｍｇ","2","0","0","0"
"3","Y","622973001","18","ビルダグリプチン錠５０ｍｇ「トーワ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1080","0","0","ビルダグリプチン錠５０ｍｇ「トーワ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622973301","30","ヘパリンナトリウム注５千単位／５ｍＬ「ＡＹ」　５，０００単位","20","ﾍﾊﾟﾘﾝﾅﾄﾘｳﾑﾁｭｳ5ｾﾝﾀﾝｲ/","19","1","瓶","1","165.00","0","0","0","0","0","0","0","0","0","1","620006725","0","0.00","0","0","4","","20241206","99999999","3334401A5011","0","0","ヘパリンナトリウム注５千単位／５ｍＬ「ＡＹ」","0","","","0","0","0","0"
"3","Y","622973401","21","タフルプロスト点眼液０．００１５％「ＴＳ」","20","ﾀﾌﾙﾌﾟﾛｽﾄﾃﾝｶﾞﾝｴｷ0.001","36","2","ｍＬ","1","308.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319756Q1049","0","0","タフルプロスト点眼液０．００１５％「ＴＳ」","20241206","1319756Q1ZZZ","【般】タフルプロスト点眼液０．００１５％１ｍＬ","2","0","0","0"
"3","Y","622973501","20","リバーロキサバンＯＤ錠１０ｍｇ「サワイ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3051","0","0","リバーロキサバンＯＤ錠１０ｍｇ「サワイ」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622973601","20","リバーロキサバンＯＤ錠１５ｍｇ「サワイ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4058","0","0","リバーロキサバンＯＤ錠１５ｍｇ「サワイ」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622973701","18","リバーロキサバン錠１０ｍｇ「サワイ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝｼﾞｮｳ10MGｻﾜ","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F1032","0","0","リバーロキサバン錠１０ｍｇ「サワイ」","20241206","3339003F1ZZZ","【般】リバーロキサバン錠１０ｍｇ","2","0","0","0"
"3","Y","622973801","18","リバーロキサバン錠１５ｍｇ「サワイ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝｼﾞｮｳ15MGｻﾜ","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F2039","0","0","リバーロキサバン錠１５ｍｇ「サワイ」","20241206","3339003F2ZZZ","【般】リバーロキサバン錠１５ｍｇ","2","0","0","0"
"3","Y","622973901","18","ビルダグリプチン錠５０ｍｇ「サワイ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1071","0","0","ビルダグリプチン錠５０ｍｇ「サワイ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622974001","19","サキサグリプチン錠２．５ｍｇ「サワイ」","20","ｻｷｻｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ2.5MGｻ","16","1","錠","1","26.90","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969017F1036","0","0","サキサグリプチン錠２．５ｍｇ「サワイ」","20241206","3969017F1ZZZ","【般】サキサグリプチン錠２．５ｍｇ","2","0","0","0"
"3","Y","622974101","17","サキサグリプチン錠５ｍｇ「サワイ」","20","ｻｷｻｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ5MGｻﾜｲ","16","1","錠","1","40.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969017F2032","0","0","サキサグリプチン錠５ｍｇ「サワイ」","20241206","3969017F2ZZZ","【般】サキサグリプチン錠５ｍｇ","2","0","0","0"
"3","Y","622974201","14","エゼロス配合錠ＨＤ「サワイ」","19","ｴｾﾞﾛｽﾊｲｺﾞｳｼﾞｮｳHDｻﾜｲ","16","1","錠","1","37.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2189102F2047","0","0","エゼロス配合錠ＨＤ「サワイ」","20241206","2189102F2ZZZ","【般】エゼチミブ・ロスバスタチン５．２ｍｇ配合錠","2","0","0","0"
"3","Y","622974301","14","エゼロス配合錠ＬＤ「サワイ」","19","ｴｾﾞﾛｽﾊｲｺﾞｳｼﾞｮｳLDｻﾜｲ","16","1","錠","1","37.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2189102F1040","0","0","エゼロス配合錠ＬＤ「サワイ」","20241206","2189102F1ZZZ","【般】エゼチミブ・ロスバスタチン２．６ｍｇ配合錠","2","0","0","0"
"3","Y","622974401","24","ヒドロキシクロロキン硫酸塩錠２００ｍｇ「サワイ」","20","ﾋﾄﾞﾛｷｼｸﾛﾛｷﾝﾘｭｳｻﾝｴﾝｼﾞ","16","1","錠","1","143.60","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3999038F1045","0","0","ヒドロキシクロロキン硫酸塩錠２００ｍｇ「サワイ」","20241206","3999038F1ZZZ","【般】ヒドロキシクロロキン硫酸塩錠２００ｍｇ","2","0","0","0"
"3","Y","622974801","23","タフルプロスト点眼液０．００１５％「センジュ」","20","ﾀﾌﾙﾌﾟﾛｽﾄﾃﾝｶﾞﾝｴｷ0.001","36","2","ｍＬ","1","308.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319756Q1057","0","0","タフルプロスト点眼液０．００１５％「センジュ」","20241206","1319756Q1ZZZ","【般】タフルプロスト点眼液０．００１５％１ｍＬ","2","0","0","0"
"3","Y","622975201","25","ヒドロキシクロロキン硫酸塩錠２００ｍｇ「ＤＳＥＰ」","20","ﾋﾄﾞﾛｷｼｸﾛﾛｷﾝﾘｭｳｻﾝｴﾝｼﾞ","16","1","錠","1","143.60","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3999038F1037","0","0","ヒドロキシクロロキン硫酸塩錠２００ｍｇ「ＤＳＥＰ」","20241206","3999038F1ZZZ","【般】ヒドロキシクロロキン硫酸塩錠２００ｍｇ","2","0","0","0"
"3","Y","622975601","17","ビルダグリプチン錠５０ｍｇ「杏林」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1063","0","0","ビルダグリプチン錠５０ｍｇ「杏林」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622976001","20","リバーロキサバンＯＤ錠１０ｍｇ「日医工」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3078","0","0","リバーロキサバンＯＤ錠１０ｍｇ「日医工」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622976101","20","リバーロキサバンＯＤ錠１５ｍｇ「日医工」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4074","0","0","リバーロキサバンＯＤ錠１５ｍｇ「日医工」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622976201","25","エリブリンメシル酸塩静注液１ｍｇ「日医工」　２ｍＬ","20","ｴﾘﾌﾞﾘﾝﾒｼﾙｻﾝｴﾝｼﾞｮｳﾁｭｳ","19","1","瓶","1","26758.00","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","4291420A1030","0","0","エリブリンメシル酸塩静注液１ｍｇ「日医工」","20241206","","","0","0","0","0"
"3","Y","622976301","18","ビルダグリプチン錠５０ｍｇ「ＴＣＫ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1047","0","0","ビルダグリプチン錠５０ｍｇ「ＴＣＫ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622976501","13","エゼロス配合錠ＨＤ「ＪＧ」","18","ｴｾﾞﾛｽﾊｲｺﾞｳｼﾞｮｳHDJG","16","1","錠","1","37.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2189102F2039","0","0","エゼロス配合錠ＨＤ「ＪＧ」","20241206","2189102F2ZZZ","【般】エゼチミブ・ロスバスタチン５．２ｍｇ配合錠","2","0","0","0"
"3","Y","622976601","13","エゼロス配合錠ＬＤ「ＪＧ」","18","ｴｾﾞﾛｽﾊｲｺﾞｳｼﾞｮｳLDJG","16","1","錠","1","37.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2189102F1032","0","0","エゼロス配合錠ＬＤ「ＪＧ」","20241206","2189102F1ZZZ","【般】エゼチミブ・ロスバスタチン２．６ｍｇ配合錠","2","0","0","0"
"3","Y","622976701","17","ビルダグリプチン錠５０ｍｇ「ＪＧ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1039","0","0","ビルダグリプチン錠５０ｍｇ「ＪＧ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622976801","19","リバーロキサバンＯＤ錠１０ｍｇ「ＪＧ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3035","0","0","リバーロキサバンＯＤ錠１０ｍｇ「ＪＧ」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622976901","19","リバーロキサバンＯＤ錠１５ｍｇ「ＪＧ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4031","0","0","リバーロキサバンＯＤ錠１５ｍｇ「ＪＧ」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622977001","19","炭酸ランタンＯＤ錠２５０ｍｇ「ＦＣＩ」","20","ﾀﾝｻﾝﾗﾝﾀﾝODｼﾞｮｳ250MGF","16","1","錠","1","34.60","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2190029F3070","0","0","炭酸ランタンＯＤ錠２５０ｍｇ「ＦＣＩ」","20241206","2190029F3ZZZ","【般】炭酸ランタン口腔内崩壊錠２５０ｍｇ","2","0","0","0"
"3","Y","622977101","19","炭酸ランタンＯＤ錠５００ｍｇ「ＦＣＩ」","20","ﾀﾝｻﾝﾗﾝﾀﾝODｼﾞｮｳ500MGF","16","1","錠","1","51.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","2190029F4076","0","0","炭酸ランタンＯＤ錠５００ｍｇ「ＦＣＩ」","20241206","2190029F4ZZZ","【般】炭酸ランタン口腔内崩壊錠５００ｍｇ","2","0","0","0"
