"3","Y","622963301","20","シスタドロップス点眼液０．３８％　５ｍＬ","20","ｼｽﾀﾄﾞﾛｯﾌﾟｽﾃﾝｶﾞﾝｴｷ0.3","19","1","瓶","1","256095.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240522","99999999","1319765Q1021","0","0","シスタドロップス点眼液０．３８％","20240522","","","0","0"
"3","Y","622963401","22","メトジェクト皮下注７．５ｍｇペン０．１５ｍＬ","20","ﾒﾄｼﾞｪｸﾄﾋｶﾁｭｳ7.5MGﾍﾟﾝ","51","3","キット","1","1938.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3999468G5023","0","0","メトジェクト皮下注７．５ｍｇペン０．１５ｍＬ","20240522","","","0","0"
"3","Y","622963501","27","メトジェクト皮下注１０ｍｇペン０．２０ｍＬ　０．２ｍＬ","20","ﾒﾄｼﾞｪｸﾄﾋｶﾁｭｳ10MGﾍﾟﾝ0","51","3","キット","1","2310.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3999468G6020","0","0","メトジェクト皮下注１０ｍｇペン０．２０ｍＬ","20240522","","","0","0"
"3","Y","622963601","23","メトジェクト皮下注１２．５ｍｇペン０．２５ｍＬ","20","ﾒﾄｼﾞｪｸﾄﾋｶﾁｭｳ12.5MGﾍﾟ","51","3","キット","1","2652.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3999468G7026","0","0","メトジェクト皮下注１２．５ｍｇペン０．２５ｍＬ","20240522","","","0","0"
"3","Y","622963701","27","メトジェクト皮下注１５ｍｇペン０．３０ｍＬ　０．３ｍＬ","20","ﾒﾄｼﾞｪｸﾄﾋｶﾁｭｳ15MGﾍﾟﾝ0","51","3","キット","1","2972.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3999468G8022","0","0","メトジェクト皮下注１５ｍｇペン０．３０ｍＬ","20240522","","","0","0"
"3","Y","622964001","25","スガマデクス静注液２００ｍｇシリンジ「Ｆ」　２ｍＬ","20","ｽｶﾞﾏﾃﾞｸｽｼﾞｮｳﾁｭｳｴｷ200","47","1","筒","1","2955.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3929409G1026","0","0","スガマデクス静注液２００ｍｇシリンジ「Ｆ」","20240522","","","0","0"
"3","Y","622964801","10","オルミエント錠１ｍｇ","13","ｵﾙﾐｴﾝﾄｼﾞｮｳ1MG","16","1","錠","1","1356.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240522","99999999","3999043F3022","0","0","オルミエント錠１ｍｇ","20240522","","","0","0"
"3","Y","622965501","15","アレジオン眼瞼クリーム０．５％","19","ｱﾚｼﾞｵﾝｶﾞﾝｹﾝｸﾘｰﾑ0.5%","33","1","ｇ","1","1686.70","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240522","99999999","1319762N1021","0","0","アレジオン眼瞼クリーム０．５％","20240522","","","0","0"
"3","Y","622966101","12","ジスバルカプセル２０ｍｇ","15","ｼﾞｽﾊﾞﾙｶﾌﾟｾﾙ20MG","15","4","カプセル","1","1537.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240522","99999999","1190031M2024","0","0","ジスバルカプセル２０ｍｇ","20240522","","","0","0"
"3","Y","622966201","11","レズロック錠２００ｍｇ","15","ﾚｽﾞﾛｯｸｼﾞｮｳ200MG","16","1","錠","1","30525.90","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240522","99999999","3999063F1027","0","0","レズロック錠２００ｍｇ","20240522","","","0","0"
"3","Y","622966301","18","ビキセオス配合静注用　（１４４ｍｇ）","20","ﾋﾞｷｾｵｽﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖｳ","19","1","瓶","1","877877.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4291502D1029","0","0","ビキセオス配合静注用","20240522","","","0","0"
"3","Y","622968401","27","スガマデクス静注液２００ｍｇシリンジ「ニプロ」　２ｍＬ","20","ｽｶﾞﾏﾃﾞｸｽｼﾞｮｳﾁｭｳｴｷ200","47","1","筒","1","3023.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3929409G1034","0","0","スガマデクス静注液２００ｍｇシリンジ「ニプロ」","20240522","","","0","0"
"3","Y","622969001","28","スガマデクス静注液２００ｍｇシリンジ「マルイシ」　２ｍＬ","20","ｽｶﾞﾏﾃﾞｸｽｼﾞｮｳﾁｭｳｴｷ200","47","1","筒","1","3003.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3929409G1042","0","0","スガマデクス静注液２００ｍｇシリンジ「マルイシ」","20240522","","","0","0"
"3","Y","628776702","15","アミヴィッド静注　３７０ＭＢｑ","15","ｱﾐｳﾞｨｯﾄﾞｼﾞｮｳﾁｭｳ","19","1","瓶","1","184203.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4300453A1028","0","0","アミヴィッド静注","20240522","","","0","0"
"3","Y","628777501","13","ビザミル静注　１８５ＭＢｑ","13","ﾋﾞｻﾞﾐﾙｼﾞｮｳﾁｭｳ","19","1","瓶","1","196481.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4300454A1022","0","0","ビザミル静注","20240522","","","0","0"
"3","Y","629925401","22","ファセンラ皮下注１０ｍｇシリンジ　０．５ｍＬ","19","ﾌｧｾﾝﾗﾋｶﾁｭｳ10MGｼﾘﾝｼﾞ","47","1","筒","1","134121.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2290402G2027","0","0","ファセンラ皮下注１０ｍｇシリンジ","20240522","","","0","0"
"3","Y","629928501","15","ピアスカイ注３４０ｍｇ　２ｍＬ","14","ﾋﾟｱｽｶｲﾁｭｳ340MG","19","1","瓶","1","1978062.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","6399433A1022","0","0","ピアスカイ注３４０ｍｇ","20240522","","","0","0"
"3","Y","629928801","18","ゾレア皮下注７５ｍｇペン　０．５ｍＬ","16","ｿﾞﾚｱﾋｶﾁｭｳ75MGﾍﾟﾝ","51","3","キット","1","11927.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2290400G3024","0","0","ゾレア皮下注７５ｍｇペン","20240522","","","0","0"
"3","Y","629928901","17","ゾレア皮下注１５０ｍｇペン　１ｍＬ","17","ｿﾞﾚｱﾋｶﾁｭｳ150MGﾍﾟﾝ","51","3","キット","1","21830.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2290400G4020","0","0","ゾレア皮下注１５０ｍｇペン","20240522","","","0","0"
"3","Y","629929001","17","ゾレア皮下注３００ｍｇペン　２ｍＬ","17","ｿﾞﾚｱﾋｶﾁｭｳ300MGﾍﾟﾝ","51","3","キット","1","40091.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2290400G5027","0","0","ゾレア皮下注３００ｍｇペン","20240522","","","0","0"
"3","Y","629929201","19","エルレフィオ皮下注４４ｍｇ　１．１ｍＬ","15","ｴﾙﾚﾌｨｵﾋｶﾁｭｳ44MG","19","1","瓶","1","558501.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4291470A1020","0","0","エルレフィオ皮下注４４ｍｇ","20240522","","","0","0"
"3","Y","629929301","19","エルレフィオ皮下注７６ｍｇ　１．９ｍＬ","15","ｴﾙﾚﾌｨｵﾋｶﾁｭｳ76MG","19","1","瓶","1","957222.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4291470A2027","0","0","エルレフィオ皮下注７６ｍｇ","20240522","","","0","0"
"3","Y","629929401","23","ベイフォータス筋注５０ｍｇシリンジ　０．５ｍＬ","20","ﾍﾞｲﾌｫｰﾀｽｷﾝﾁｭｳ50MGｼﾘﾝ","47","1","筒","1","459147.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","6250411G1022","0","0","ベイフォータス筋注５０ｍｇシリンジ","20240522","","","0","0"
"3","Y","629929501","22","ベイフォータス筋注１００ｍｇシリンジ　１ｍＬ","20","ﾍﾞｲﾌｫｰﾀｽｷﾝﾁｭｳ100MGｼﾘ","47","1","筒","1","906302.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","6250411G2029","0","0","ベイフォータス筋注１００ｍｇシリンジ","20240522","","","0","0"
"3","Y","629929601","27","アジンマ静注用１５００　１，５００国際単位（溶解液付）","18","ｱｼﾞﾝﾏｼﾞｮｳﾁｭｳﾖｳ1500","19","1","瓶","1","1212026.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3399418D1020","0","0","アジンマ静注用１５００","20240522","","","0","0"
"3","Y","629929701","22","オビザー静注用５００　５００単位（溶解液付）","18","ｵﾋﾞｻﾞｰｼﾞｮｳﾁｭｳﾖｳ500","19","1","瓶","1","268509.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","6343460D1020","0","0","オビザー静注用５００","20240522","","","0","0"
"3","Y","629929801","16","ミチーガ皮下注用３０ｍｇバイアル","20","ﾐﾁｰｶﾞﾋｶﾁｭｳﾖｳ30MGﾊﾞｲｱ","19","1","瓶","1","67112.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4490408D1021","0","0","ミチーガ皮下注用３０ｍｇバイアル","20240522","","","0","0"
"3","Y","629929901","14","サルグマリン吸入用２５０μｇ","20","ｻﾙｸﾞﾏﾘﾝｷｭｳﾆｭｳﾖｳ250ﾏｲ","19","1","瓶","1","42359.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240522","99999999","2290706G1023","0","0","サルグマリン吸入用２５０μｇ","20240522","","","0","0"
"3","Y","629930001","32","フォリスチム注３００ＩＵカートリッジ　３００国際単位０．３６ｍＬ","20","ﾌｫﾘｽﾁﾑﾁｭｳ300IUｶｰﾄﾘｯｼ","47","1","筒","1","11410.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2413405G4025","0","0","フォリスチム注３００ＩＵカートリッジ","20240522","","","0","0"
"3","Y","629930101","32","フォリスチム注６００ＩＵカートリッジ　６００国際単位０．７２ｍＬ","20","ﾌｫﾘｽﾁﾑﾁｭｳ600IUｶｰﾄﾘｯｼ","47","1","筒","1","21001.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2413405G5021","0","0","フォリスチム注６００ＩＵカートリッジ","20240522","","","0","0"
"3","Y","629930201","32","フォリスチム注９００ＩＵカートリッジ　９００国際単位１．０８ｍＬ","20","ﾌｫﾘｽﾁﾑﾁｭｳ900IUｶｰﾄﾘｯｼ","47","1","筒","1","30008.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","2413405G6028","0","0","フォリスチム注９００ＩＵカートリッジ","20240522","","","0","0"
"3","Y","629930401","13","ビロイ点滴静注用１００ｍｇ","20","ﾋﾞﾛｲﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳ100","19","1","瓶","1","54502.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","4291471D1021","0","0","ビロイ点滴静注用１００ｍｇ","20240522","","","0","0"
"3","Y","629930501","29","ウステキヌマブＢＳ皮下注４５ｍｇシリンジ「Ｆ」　０．５ｍＬ","20","ｳｽﾃｷﾇﾏﾌﾞBSﾋｶﾁｭｳ45MGｼ","47","1","筒","1","147524.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20240522","99999999","3999473G1029","0","0","ウステキヌマブＢＳ皮下注４５ｍｇシリンジ「Ｆ」","20240522","","","0","0"
